TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
2,NC,56,5,,XQ,1220,208834,72345,9518,,0,10,2024
2,NC,56,6,,,2010,52719,17416,600,,0,10,2024
2,NC,57,3,,XM,1220,5643,474,650,,0,10,2024
2,NC,57,5,,XO,1220,801,20,33,,0,10,2024
2,NC,58,3,,,2010,98598,1304,10011,,0,10,2024
2,NC,58,3,,XQ,1220,1672,1,0,,0,10,2024
2,NC,58,5,,,2010,404544,150521,1700,,0,10,2024
2,NC,58,5,,XO,1220,4541,264,88,,0,10,2024
2,NC,58,5,,XQ,1220,6849,382,272,,0,10,2024
2,NC,59,3,,XO,1220,3633,6,56,,0,10,2024
2,NC,59,3,,XQ,1220,1292,8,47,,0,10,2024
2,NC,59,5,,,2010,1869000,367611,29138,,0,10,2024
2,NC,59,5,,,2010,6119,211,1100,,1,10,2024
2,NC,59,5,,XC,1220,607,25,15,,0,10,2024
2,NC,59,5,,XO,1220,1354292,158565,3160,,0,10,2024
2,NC,59,5,,XQ,1220,468829,9088,3815,,0,10,2024
2,NC,60,5,,,2010,2343817,356821,15497,,0,10,2024
2,NC,60,5,,XN,1220,1738,71,400,,0,10,2024
2,NC,60,5,,XO,1220,70816,7241,204,,0,10,2024
2,NC,60,5,,XQ,1220,414921,27233,1563,,0,10,2024
2,NC,61,1,,XS,1220,3478,32,110,,1,10,2024
2,NC,61,3,,,2010,18737,407,1713,,0,10,2024
2,NC,61,3,,XA,1220,815,11,0,,0,10,2024
2,NC,61,3,,XO,1220,16341,63,1057,,0,10,2024
2,NC,61,3,,XQ,1220,920,1,0,,0,10,2024
2,NC,61,5,,,2010,7290787,135472,182362,,0,10,2024
2,NC,61,5,,XA,1220,1778,29,134,,0,10,2024
2,NC,61,5,,XM,1220,900,6,21,,0,10,2024
2,NC,61,5,,XN,1220,7473,245,39,,0,10,2024
2,NC,61,5,,XO,1220,6450,11,1,,0,10,2024
2,NC,61,5,,XQ,1220,10938,90,1154,,0,10,2024
2,NC,62,1,,,2010,13256220,1451739,180717,,1,10,2024
2,NC,62,3,,,2010,21542,461,1928,,0,10,2024
2,NC,62,3,,XC,1220,955,2,0,,0,10,2024
2,NC,62,3,,XO,1220,6427,9,75,,0,10,2024
2,NC,62,3,,XQ,1220,7860,80,779,,0,10,2024
2,NC,62,5,,,2010,14703975,1387366,59572,,0,10,2024
2,NC,62,5,,XO,1220,18559,58,33,,0,10,2024
2,NC,62,5,,XQ,1220,468189,1932,329,,0,10,2024
2,NC,63,1,,,2010,6698,9,0,,1,10,2024
2,NC,63,3,,,2010,7951,361,3624,,0,10,2024
2,NC,63,3,,XA,1220,1850,16,0,,0,10,2024
2,NC,63,3,,XC,1220,1186,9,0,,0,10,2024
2,NC,63,5,,,2010,1209824,126056,11176,,0,10,2024
2,NC,63,5,,XC,1220,326,5,3,,0,10,2024
2,NC,63,5,,XO,1220,23681,604,706,,0,10,2024
2,NC,63,5,,XQ,1220,105288,3912,1799,,0,10,2024
2,NC,64,3,,,2010,325,2,0,,0,10,2024
2,NC,64,3,,XO,1220,1760,3,74,,0,10,2024
2,NC,64,5,,,2010,34859,1290,1166,,0,10,2024
2,NC,64,5,,XO,1220,1855,8,46,,0,10,2024
2,NC,64,5,,XQ,1220,21146,1845,439,,0,10,2024
2,NC,65,5,,,2010,1256,17,653,,0,10,2024
2,NC,65,5,,XN,1220,22616,61,99,,0,10,2024
2,NC,65,5,,XO,1220,12933,45,4,,0,10,2024
2,NC,66,5,,XM,1220,891,6,150,,0,10,2024
2,NC,66,5,,XO,1220,5911,311,153,,0,10,2024
2,NC,67,5,,,2010,14385,880,355,,0,10,2024
2,NC,68,3,,,2010,42840,40,275,,0,10,2024
2,NC,68,3,,XC,1220,2068,134,0,,0,10,2024
2,NC,68,5,,,2010,43239,12247,909,,0,10,2024
2,NC,68,5,,XA,1220,8057,18304,150,,0,10,2024
2,NC,68,5,,XC,1220,9501,3272,51,,0,10,2024
2,NC,68,5,,XO,1220,288928,481750,7122,,0,10,2024
2,NC,68,5,,XQ,1220,388385,145680,1327,,0,10,2024
2,NC,69,3,,,2010,2538,257,257,,0,10,2024
2,NC,69,5,,,2010,369247,396700,34682,,0,10,2024
2,NC,69,5,,XO,1220,132568,5600,631,,0,10,2024
2,NC,70,3,,XB,1220,2250,10,243,,0,10,2024
2,NC,70,3,,XO,1220,2472,3,0,,0,10,2024
2,NC,70,5,,,2010,1612677,203910,12164,,0,10,2024
2,NC,70,5,,,2010,7717,3274,771,,1,10,2024
2,NC,70,5,,XA,1220,5817,291,1,,0,10,2024
2,NC,70,5,,XC,1220,44959,12575,601,,0,10,2024
2,NC,70,5,,XO,1220,361632,22280,2962,,0,10,2024
2,NC,70,5,,XQ,1220,252823,79412,1553,,0,10,2024
2,NC,71,3,,,2010,203133,832,5252,,0,10,2024
2,NC,71,3,,XC,1220,387308,6,5925,,0,10,2024
2,NC,71,3,,XO,1220,43626,1,2400,,0,10,2024
2,NC,71,3,,XQ,1220,366641,67,8531,,0,10,2024
2,NC,71,5,,XO,1220,2446,4,10,,0,10,2024
2,NC,72,5,,,2010,366747,618971,4317,,0,10,2024
2,NC,72,5,,XA,1220,58834,39426,700,,0,10,2024
2,NC,72,5,,XM,1220,3827,1328,140,,0,10,2024
2,NC,72,5,,XO,1220,3553472,4143106,65989,,0,10,2024
2,NC,72,5,,XQ,1220,142203,137154,2427,,0,10,2024
2,NC,72,6,,,2010,164109,155839,4601,,0,10,2024
2,NC,73,3,,,2010,141716,4996,6135,,0,10,2024
2,NC,73,3,,XO,1220,31051,793,336,,0,10,2024
2,NC,73,3,,XQ,1220,11208,34,900,,0,10,2024
2,NC,73,5,,,2010,4288817,1344673,65784,,0,10,2024
2,NC,73,5,,XA,1220,113670,50684,1262,,0,10,2024
2,NC,73,5,,XB,1220,4685,299,400,,0,10,2024
2,NC,73,5,,XC,1220,348385,75800,1555,,0,10,2024
2,NC,73,5,,XM,1220,86867,3664,1531,,0,10,2024
2,NC,73,5,,XN,1220,16131,9054,213,,0,10,2024
2,NC,73,5,,XO,1220,6283830,2244474,56082,,0,10,2024
2,NC,73,5,,XQ,1220,1704998,390882,13817,,0,10,2024
2,NC,73,6,,,2010,12164,2824,182,,0,10,2024
2,NC,74,1,,,2010,10195,1920,1020,,1,10,2024
2,NC,74,3,,,2010,3291,73,519,,0,10,2024
2,NC,74,5,,,2010,360178,26068,2019,,0,10,2024
2,NC,74,5,,XC,1220,8789,94,200,,0,10,2024
2,NC,74,5,,XO,1220,576996,51616,2026,,0,10,2024
2,NC,74,5,,XQ,1220,391977,40916,300,,0,10,2024
2,NC,75,3,,XO,1220,2971,1,450,,0,10,2024
2,NC,75,3,,XP,1220,4358,1,63,,0,10,2024
2,NC,75,3,,XQ,1220,15293,16,15,,0,10,2024
2,NC,75,5,,XO,1220,574839,35607,500,,0,10,2024
2,NC,75,5,,XQ,1220,213742,15424,100,,0,10,2024
2,NC,76,3,,,2010,4023,77,1353,,0,10,2024
2,NC,76,3,,XC,1220,4510,82,623,,0,10,2024
2,NC,76,3,,XQ,1220,4944,11,317,,0,10,2024
2,NC,76,5,,,2010,2433939,306217,56074,,0,10,2024
2,NC,76,5,,XA,1220,289291,18315,1203,,0,10,2024
2,NC,76,5,,XC,1220,55336,1950,957,,0,10,2024
2,NC,76,5,,XM,1220,178946,7290,413,,0,10,2024
2,NC,76,5,,XO,1220,1497475,222442,13896,,0,10,2024
2,NC,76,5,,XQ,1220,3989052,1142564,22088,,0,10,2024
2,NC,76,6,,XQ,1220,8159,2070,74,,1,10,2024
2,NC,78,5,,XQ,1220,40020,17690,80,,0,10,2024
2,NC,79,5,,,2010,6948,676,526,,0,10,2024
2,NC,79,5,,XQ,1220,40393,2525,1449,,0,10,2024
2,NC,81,5,,XO,1220,303997,5952,900,,0,10,2024
2,NC,82,3,,,2010,2502,41,375,,0,10,2024
2,NC,82,3,,XO,1220,5877,17,102,,0,10,2024
2,NC,82,3,,XQ,1220,9385,8,893,,0,10,2024
2,NC,82,5,,,2010,2336860,474016,56049,,0,10,2024
2,NC,82,5,,XC,1220,42750,907,200,,0,10,2024
2,NC,82,5,,XO,1220,150946,3575,1854,,0,10,2024
2,NC,82,5,,XQ,1220,522772,21313,2099,,0,10,2024
2,NC,82,6,,,2010,212699,55684,6812,,1,10,2024
2,NC,83,3,,,2010,31763,1541,3265,,0,10,2024
2,NC,83,3,,XC,1220,11999,538,2457,,0,10,2024
2,NC,83,3,,XO,1220,21470,448,3716,,0,10,2024
2,NC,83,3,,XQ,1220,14295,31,592,,0,10,2024
2,NC,83,5,,,2010,7109459,765866,40611,,0,10,2024
2,NC,83,5,,XA,1220,18023,2121,455,,0,10,2024
2,NC,83,5,,XB,1220,13455,272,100,,0,10,2024
2,NC,83,5,,XC,1220,396700,34713,8482,,0,10,2024
2,NC,83,5,,XO,1220,1323355,132333,16852,,0,10,2024
2,NC,83,5,,XQ,1220,239477,42443,3304,,0,10,2024
2,NC,84,1,,,2010,71653,2713,5300,,1,10,2024
2,NC,84,1,,XO,1220,2426945,27330,1684,,0,10,2024
2,NC,84,3,,,2010,1920147,15373,47869,,0,10,2024
2,NC,84,3,,XA,1220,65089,290,2392,,0,10,2024
2,NC,84,3,,XB,1220,7339,40,600,,0,10,2024
2,NC,84,3,,XC,1220,77632,1458,5549,,0,10,2024
2,NC,84,3,,XM,1220,333238,865,2050,,0,10,2024
2,NC,84,3,,XN,1220,125149,182,1100,,0,10,2024
2,NC,84,3,,XO,1220,1227682,6221,24863,,0,10,2024
2,NC,84,3,,XP,1220,198835,288,2094,,0,10,2024
2,NC,84,3,,XQ,1220,2654439,5681,15337,,0,10,2024
2,NC,84,3,,XS,1220,3270,37,600,,0,10,2024
2,NC,84,5,,,2010,424813246,12991947,665485,,0,10,2024
2,NC,84,5,,,2010,7034343,590173,688194,,1,10,2024
2,NC,84,5,,XA,1220,550849,30663,2763,,0,10,2024
2,NC,84,5,,XA,1220,3900,159,1,,1,10,2024
2,NC,84,5,,XB,1220,218687,3823,1178,,0,10,2024
2,NC,84,5,,XC,1220,1216059,54340,10232,,0,10,2024
2,NC,84,5,,XM,1220,837657,50059,4690,,0,10,2024
2,NC,84,5,,XN,1220,13664,249,600,,0,10,2024
2,NC,84,5,,XO,1220,29441127,1998210,373129,,0,10,2024
2,NC,84,5,,XO,1220,110835,4462,2850,,1,10,2024
2,NC,84,5,,XP,1220,3532,1249,250,,0,10,2024
2,NC,84,5,,XQ,1220,14559164,1044091,79953,,0,10,2024
2,NC,84,5,,XQ,1220,7497,541,1040,,1,10,2024
2,NC,84,5,,XS,1220,413273,30082,362,,0,10,2024
2,NC,84,6,,,2010,1616711,343411,22572,,0,10,2024
2,NC,84,6,,,2010,1173013,133665,62567,,1,10,2024
2,NC,84,8,,,2010,2705,56,2500,,0,10,2024
2,NC,85,1,,,2010,84837,1589,1916,,1,10,2024
2,NC,85,3,,,2010,3347497,46605,113936,,0,10,2024
2,NC,85,3,,,2010,10269,2,513,,1,10,2024
2,NC,85,3,,XA,1220,82283,429,2317,,0,10,2024
2,NC,85,3,,XC,1220,626422,272,3965,,0,10,2024
2,NC,85,3,,XM,1220,26906,62,354,,0,10,2024
2,NC,85,3,,XN,1220,5449,55,650,,0,10,2024
2,NC,85,3,,XO,1220,1768184,15869,38401,,0,10,2024
2,NC,85,3,,XP,1220,16920,29,2,,0,10,2024
2,NC,85,3,,XQ,1220,869317,939,23437,,0,10,2024
2,NC,85,3,,XS,1220,96214,157,3667,,0,10,2024
2,NC,85,5,,,2010,331925965,19000796,774975,,0,10,2024
2,NC,85,5,,,2010,2361950,49617,232047,,1,10,2024
2,NC,85,5,,XA,1220,683878,54019,2746,,0,10,2024
2,NC,85,5,,XC,1220,659093,8932,5122,,0,10,2024
2,NC,85,5,,XM,1220,616555,26788,4354,,0,10,2024
2,NC,85,5,,XN,1220,269667,5301,3902,,0,10,2024
2,NC,85,5,,XO,1220,11024308,672337,384612,,0,10,2024
2,NC,85,5,,XQ,1220,1594361,124428,16189,,0,10,2024
2,NC,85,5,,XQ,1220,3000,200,300,,1,10,2024
2,NC,85,5,,XS,1220,373234,829,1305,,0,10,2024
2,NC,85,6,,,2010,6731150,290182,1200,,0,10,2024
2,NC,86,5,,,2010,256136,100109,6358,,0,10,2024
2,NC,86,5,,XO,1220,5315,395,162,,0,10,2024
2,NC,87,1,,,2010,17365,215,465,,1,10,2024
2,NC,87,3,,,2010,358573,40757,31603,,0,10,2024
2,NC,87,3,,XC,1220,4800,15,52,,0,10,2024
2,NC,87,3,,XO,1220,13054,1242,802,,0,10,2024
2,NC,87,3,,XQ,1220,2086,14,0,,0,10,2024
2,NC,87,5,,,2010,40802182,10207887,752032,,0,10,2024
2,NC,87,5,,XA,1220,954118,67846,1318,,0,10,2024
2,NC,87,5,,XB,1220,366674,118923,8003,,0,10,2024
2,NC,87,5,,XC,1220,1179712,85808,7569,,0,10,2024
2,NC,87,5,,XM,1220,867763,72910,1059,,0,10,2024
2,NC,87,5,,XO,1220,6123296,585522,81088,,0,10,2024
2,NC,87,5,,XQ,1220,9448934,506930,42745,,0,10,2024
2,NC,87,5,,XS,1220,177500,4531,150,,0,10,2024
2,NC,87,6,,,2010,178098,56773,6506,,1,10,2024
2,NC,87,8,,XO,1220,3000,3000,1,,0,10,2024
2,NC,88,3,,,2010,55263,49,2701,,0,10,2024
2,NC,88,3,,XA,1220,30000,18,75,,0,10,2024
2,NC,88,3,,XN,1220,12135,1,450,,0,10,2024
2,NC,88,3,,XO,1220,883092,1012,5203,,0,10,2024
2,NC,88,3,,XQ,1220,23793,378,378,,0,10,2024
2,NC,88,5,,,2010,146689,398,1178,,0,10,2024
2,NC,88,5,,XA,1220,3671,15,25,,0,10,2024
2,NC,88,5,,XO,1220,1243784,2564,5993,,0,10,2024
2,NC,88,5,,XQ,1220,2624,2,2,,0,10,2024
2,NC,89,5,,XO,1220,32100,5152,601,,0,10,2024
2,NC,89,5,,XQ,1220,2192,369,100,,0,10,2024
2,NC,90,1,,,2010,20635,628,340,,1,10,2024
2,NC,90,3,,,2010,1032739,3769,9433,,0,10,2024
2,NC,90,3,,XA,1220,202333,1877,3921,,0,10,2024
2,NC,90,3,,XB,1220,2448,2,387,,0,10,2024
2,NC,90,3,,XC,1220,145367,1228,4049,,0,10,2024
2,NC,90,3,,XN,1220,112594,225,2119,,0,10,2024
2,NC,90,3,,XO,1220,544575,3721,11735,,0,10,2024
2,NC,90,3,,XQ,1220,2186817,6144,14315,,0,10,2024
2,NC,90,5,,,2010,40061740,1094273,89501,,0,10,2024
2,NC,90,5,,XA,1220,23787,152,452,,0,10,2024
2,NC,90,5,,XC,1220,180271,6675,765,,0,10,2024
2,NC,90,5,,XM,1220,9871,374,2,,0,10,2024
2,NC,90,5,,XN,1220,77738,685,195,,0,10,2024
2,NC,90,5,,XO,1220,1340397,26784,10316,,0,10,2024
2,NC,90,5,,XQ,1220,360450,2888,3001,,0,10,2024
2,NC,91,3,,,2010,32897,1985,650,,0,10,2024
2,NC,91,3,,XQ,1220,5311,1,450,,0,10,2024
2,NC,92,3,,XO,1220,3810,11,1,,0,10,2024
2,NC,92,3,,XQ,1220,5000,18,0,,0,10,2024
2,NC,92,3,,XS,1220,3195,9,75,,0,10,2024
2,NC,92,5,,XQ,1220,10043,821,179,,0,10,2024
2,NC,93,5,,XQ,1220,11571,1828,200,,0,10,2024
2,NC,94,1,,,2010,580606,95922,47718,,1,10,2024
2,NC,94,3,,,2010,26608,1592,4130,,0,10,2024
2,NC,94,3,,XA,1220,5173,392,0,,0,10,2024
2,NC,94,3,,XC,1220,26793,322,1135,,0,10,2024
2,NC,94,3,,XN,1220,2540,1,22,,0,10,2024
2,NC,94,3,,XO,1220,12705,155,1514,,0,10,2024
2,NC,94,3,,XQ,1220,20566,373,861,,0,10,2024
2,NC,94,5,,,2010,15561731,1720913,88620,,0,10,2024
2,NC,94,5,,XA,1220,457398,50133,5741,,0,10,2024
2,NC,94,5,,XB,1220,34338,1499,161,,0,10,2024
2,NC,94,5,,XC,1220,751617,53921,12257,,0,10,2024
2,NC,94,5,,XM,1220,136083,12318,3851,,0,10,2024
2,NC,94,5,,XO,1220,6613795,818495,86027,,0,10,2024
2,NC,94,5,,XO,1220,4309,261,1,,1,10,2024
2,NC,94,5,,XQ,1220,3065395,216591,30240,,0,10,2024
2,NC,94,5,,XS,1220,32918,3491,7,,0,10,2024
2,NC,94,5,,XW,1220,1408,23,104,,0,10,2024
2,NC,94,6,,,2010,3117777,287441,2490,,0,10,2024
2,NC,95,3,,,2010,8709,570,2,,0,10,2024
2,NC,95,3,,XN,1220,31050,54,109,,0,10,2024
2,NC,95,3,,XQ,1220,4635,328,26,,0,10,2024
2,NC,95,5,,,2010,283648,26370,4683,,0,10,2024
2,NC,95,5,,XC,1220,9481,255,238,,0,10,2024
2,NC,95,5,,XO,1220,209226,11864,1488,,0,10,2024
2,NC,95,5,,XQ,1220,348415,34245,2622,,0,10,2024
2,NC,96,5,,,2010,12049926,2233268,223119,,0,10,2024
2,NC,96,5,,XA,1220,22246,642,85,,0,10,2024
2,NC,96,5,,XO,1220,135867,83554,2308,,0,10,2024
2,NC,96,5,,XQ,1220,11500,295,500,,0,10,2024
2,NC,97,3,,,2010,6396,24,150,,0,10,2024
2,NC,97,3,,XA,1220,13341,17,450,,0,10,2024
2,NC,97,3,,XO,1220,2520,1,450,,0,10,2024
2,NC,97,3,,XQ,1220,26768,77,1221,,0,10,2024
2,NC,97,5,,,2010,37537,873,12,,0,10,2024
2,NC,97,5,,XQ,1220,2186,10,106,,0,10,2024
2,NC,98,1,,,2010,12308,289,1059,,1,10,2024
2,NC,98,3,,,2010,6770691,11201,37180,,0,10,2024
2,NC,98,3,,XO,1220,4847130,3555,73077,,0,10,2024
2,NC,98,3,,XP,1220,25450,32,550,,0,10,2024
2,NC,98,3,,XQ,1220,21552,42,2700,,0,10,2024
2,NC,98,3,,XW,1220,2655,4,192,,0,10,2024
2,NC,98,5,,,2010,7771722,895939,108206,,0,10,2024
2,NC,98,5,,,2010,2156981,1960892,107851,,1,10,2024
2,NC,98,5,,XO,1220,11372098,771956,65429,,0,10,2024
2,NC,98,5,,XO,1220,6350,518,550,,1,10,2024
2,NC,98,5,,XQ,1220,7812,101,327,,0,10,2024
2,NC,98,6,,,2010,56795,13339,3452,,1,10,2024
2,NC,98,9,,,2010,102134,16874,1200,,1,10,2024
2,ND,01,5,,XA,1220,69151,6440,6699,,0,10,2024
2,ND,01,5,,XM,1220,438391,65076,601,,0,10,2024
2,ND,01,5,,XS,1220,719662,133121,1350,,0,10,2024
2,ND,03,5,,XM,1220,82597,3997,206,,0,10,2024
2,ND,03,5,,XO,1220,129186,8767,202,,0,10,2024
2,ND,05,5,,XC,1220,30481,2210,144,,0,10,2024
2,ND,06,5,,XO,1220,2528,276,75,,0,10,2024
2,ND,07,5,,,2010,19000,5671,526,,0,10,2024
2,ND,07,5,,XC,1220,26670,19958,150,,0,10,2024
2,ND,07,5,,XM,1220,1849486,3891706,27161,,0,10,2024
2,ND,07,5,,XO,1220,131415,47042,2682,,0,10,2024
2,ND,07,5,,XS,1220,676094,1141717,4400,,0,10,2024
2,ND,09,5,,XO,1220,47680,3634,1325,,0,10,2024
2,ND,10,5,,XA,1220,64870,306990,1000,,0,10,2024
2,ND,10,5,,XC,1220,42900,29937,150,,0,10,2024
2,ND,10,5,,XM,1220,3765097,12801062,43380,,0,10,2024
2,ND,10,5,,XS,1220,2014798,4451394,18520,,0,10,2024
2,ND,10,6,,XS,1220,637349,2849730,2800,,0,10,2024
2,ND,11,5,,XA,1220,212001,143042,1400,,0,10,2024
2,ND,11,5,,XM,1220,1011684,2295205,9300,,0,10,2024
2,ND,11,5,,XS,1220,90820,241406,1566,,0,10,2024
2,ND,12,5,,XA,1220,181528,140504,8000,,0,10,2024
2,ND,12,5,,XM,1220,5486581,14591953,109996,,0,10,2024
2,ND,12,5,,XO,1220,48768,143430,600,,0,10,2024
2,ND,12,5,,XS,1220,1153951,987663,25814,,0,10,2024
2,ND,19,5,,XA,1220,148462,133517,1610,,0,10,2024
2,ND,19,5,,XO,1220,14949,1929,280,,0,10,2024
2,ND,19,5,,XQ,1220,3626,1194,500,,0,10,2024
2,ND,20,5,,XM,1220,2790378,2703862,21504,,0,10,2024
2,ND,21,3,,XO,1220,2264,64,0,,0,10,2024
2,ND,21,5,,XC,1220,17804,822,200,,0,10,2024
2,ND,21,5,,XO,1220,18997,3600,200,,0,10,2024
2,ND,22,5,,XO,1220,154910,15517,400,,0,10,2024
2,ND,22,5,,XQ,1220,10105,5622,296,,0,10,2024
2,ND,23,5,,XA,1220,36309,10150,251,,0,10,2024
2,ND,23,5,,XM,1220,344175,741226,6200,,0,10,2024
2,ND,23,5,,XO,1220,11768,8622,200,,0,10,2024
2,ND,23,5,,XS,1220,169996,454160,1600,,0,10,2024
2,ND,25,5,,XC,1220,13295,21189,150,,0,10,2024
2,ND,25,5,,XM,1220,40222,212711,9,,0,10,2024
2,ND,25,5,,XS,1220,328687,3342936,16298,,0,10,2024
2,ND,25,6,,XA,1220,2784975,15291530,114100,,1,10,2024
2,ND,25,6,,XO,1220,6154,87477,500,,0,10,2024
2,ND,27,5,,XA,1220,3393845,8481777,54720,,0,10,2024
2,ND,27,5,,XM,1220,8238130,14098964,64681,,0,10,2024
2,ND,27,5,,XO,1220,30538,6715,1393,,0,10,2024
2,ND,27,5,,XQ,1220,15594,29453,200,,0,10,2024
2,ND,27,5,,XS,1220,5116143,10323475,56700,,0,10,2024
2,ND,27,6,,XA,1220,5048927,8130333,86700,,0,10,2024
2,ND,27,6,,XA,1220,887014,1498534,6673,,1,10,2024
2,ND,27,6,,XM,1220,427500,902190,1500,,0,10,2024
2,ND,27,6,,XS,1220,359207,1124092,1900,,0,10,2024
2,ND,27,7,,XA,1220,20702787,49083784,2000,,0,10,2024
2,ND,27,8,,XA,1220,2070,0,0,,0,10,2024
2,ND,27,8,,XS,1220,594830,0,0,,0,10,2024
2,ND,28,5,,XA,1220,35179,70300,835,,0,10,2024
2,ND,28,5,,XM,1220,395140,1016698,6001,,0,10,2024
2,ND,28,5,,XO,1220,35200,20022,1500,,0,10,2024
2,ND,28,5,,XS,1220,3556,8701,50,,0,10,2024
2,ND,28,6,,XA,1220,3889820,13794040,283400,,1,10,2024
2,ND,28,6,,XC,1220,59054,397640,1201,,0,10,2024
2,ND,28,6,,XM,1220,7702,117305,626,,1,10,2024
2,ND,28,6,,XO,1220,19329,234915,3246,,1,10,2024
2,ND,28,6,,XQ,1220,72089,176321,1300,,0,10,2024
2,ND,28,6,,XQ,1220,17486,236457,10235,,1,10,2024
2,ND,28,6,,XS,1220,268862,795659,4500,,0,10,2024
2,ND,29,5,,XA,1220,155700,85429,6,,0,10,2024
2,ND,29,5,,XO,1220,41634,14981,648,,0,10,2024
2,ND,29,6,,XA,1220,6100710,9569163,26200,,0,10,2024
2,ND,29,6,,XA,1220,576220,1193229,103500,,1,10,2024
2,ND,29,6,,XO,1220,875965,1330058,23623,,1,10,2024
2,ND,31,5,,XA,1220,204463,542347,37700,,0,10,2024
2,ND,31,5,,XC,1220,10703,34045,1,,0,10,2024
2,ND,31,5,,XM,1220,617171,1453015,5617,,0,10,2024
2,ND,31,5,,XS,1220,1953721,4688410,106000,,0,10,2024
2,ND,31,6,,XA,1220,1057500,2212653,26400,,1,10,2024
2,ND,31,6,,XC,1220,197612,621729,7,,0,10,2024
2,ND,31,6,,XM,1220,208161,704668,1600,,0,10,2024
2,ND,31,6,,XS,1220,987956,3578247,15500,,0,10,2024
2,ND,31,6,,XS,1220,709405,2780158,58000,,1,10,2024
2,ND,32,5,,XM,1220,21669,1579,232,,0,10,2024
2,ND,32,5,,XO,1220,16458,846,52,,0,10,2024
2,ND,32,5,,XQ,1220,88475,59271,1250,,0,10,2024
2,ND,33,5,,XO,1220,5857,330,42,,0,10,2024
2,ND,34,5,,XA,1220,35598,1986,450,,0,10,2024
2,ND,34,5,,XC,1220,96258,40700,4,,0,10,2024
2,ND,34,5,,XO,1220,22658,4346,1031,,0,10,2024
2,ND,35,5,,XO,1220,3380,121,20,,0,10,2024
2,ND,38,5,,XA,1220,1174313,774801,8500,,0,10,2024
2,ND,38,5,,XM,1220,951402,112932,3900,,0,10,2024
2,ND,38,5,,XO,1220,219855,17320,675,,0,10,2024
2,ND,38,5,,XQ,1220,37225,40750,400,,0,10,2024
2,ND,38,5,,XS,1220,105480,57529,853,,0,10,2024
2,ND,38,6,,XA,1220,12703,20272,200,,0,10,2024
2,ND,39,3,,,2010,520,9,31,,0,10,2024
2,ND,39,3,,XM,1220,83023,362,8410,,0,10,2024
2,ND,39,3,,XO,1220,15531,63,896,,0,10,2024
2,ND,39,5,,,2010,191753,82909,4100,,0,10,2024
2,ND,39,5,,XA,1220,361110,88426,7688,,0,10,2024
2,ND,39,5,,XB,1220,16942,5536,200,,0,10,2024
2,ND,39,5,,XC,1220,38692,7702,1005,,0,10,2024
2,ND,39,5,,XM,1220,1322756,208541,14858,,0,10,2024
2,ND,39,5,,XN,1220,8650,1389,200,,0,10,2024
2,ND,39,5,,XO,1220,824486,265642,5581,,0,10,2024
2,ND,39,5,,XQ,1220,101321,20487,1705,,0,10,2024
2,ND,39,5,,XS,1220,158331,57425,1198,,0,10,2024
2,ND,39,6,,XA,1220,83331,94960,400,,0,10,2024
2,ND,39,6,,XC,1220,241380,273721,600,,0,10,2024
2,ND,39,6,,XQ,1220,73353,84029,250,,1,10,2024
2,ND,40,3,,XA,1220,7160,17,136,,0,10,2024
2,ND,40,3,,XC,1220,1170,22,0,,0,10,2024
2,ND,40,5,,,2010,18940,2217,25,,0,10,2024
2,ND,40,5,,XA,1220,152736,83820,1013,,0,10,2024
2,ND,40,5,,XM,1220,27390,2178,150,,0,10,2024
2,ND,40,5,,XO,1220,251379,53501,5457,,0,10,2024
2,ND,40,5,,XQ,1220,4991,133,175,,0,10,2024
2,ND,40,5,,XS,1220,14072,1074,420,,0,10,2024
2,ND,41,5,,XC,1220,29369,2125,139,,0,10,2024
2,ND,42,5,,XS,1220,375,6,18,,0,10,2024
2,ND,43,5,,XC,1220,927,72,8,,0,10,2024
2,ND,43,5,,XM,1220,607,33,6,,0,10,2024
2,ND,44,5,,,2010,2596,356,39,,0,10,2024
2,ND,44,5,,XA,1220,468300,807031,53539,,0,10,2024
2,ND,44,5,,XB,1220,20547,19941,50,,0,10,2024
2,ND,44,5,,XC,1220,519070,1010857,18453,,0,10,2024
2,ND,44,5,,XM,1220,919566,707429,9395,,0,10,2024
2,ND,44,5,,XO,1220,596806,799657,10176,,0,10,2024
2,ND,44,5,,XQ,1220,103667,89636,8401,,0,10,2024
2,ND,44,5,,XS,1220,217197,413020,2394,,0,10,2024
2,ND,44,6,,XA,1220,484105,1102242,5692,,0,10,2024
2,ND,44,6,,XB,1220,64572,165008,1000,,0,10,2024
2,ND,44,6,,XC,1220,537603,1024120,15292,,0,10,2024
2,ND,44,6,,XQ,1220,252096,552058,2400,,0,10,2024
2,ND,46,5,,XM,1220,14086,3948,4,,0,10,2024
2,ND,48,5,,XA,1220,247841,116702,3826,,0,10,2024
2,ND,48,5,,XM,1220,80649,8910,1085,,0,10,2024
2,ND,48,5,,XO,1220,105019,33929,1150,,0,10,2024
2,ND,48,5,,XQ,1220,99343,109144,900,,0,10,2024
2,ND,49,5,,XA,1220,4572,57,68,,0,10,2024
2,ND,49,5,,XM,1220,22126,1633,12,,0,10,2024
2,ND,55,5,,XQ,1220,9500,916,77,,0,10,2024
